x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
-231,-34,-91,-6,1,268,9
-232,-34,-91,-6,1,268,9
-232,-33,-91,-6,1,268,10
-231,-34,-91,-6,1,268,10
-232,-33,-91,-6,1,268,10
-232,-33,-91,-6,1,268,10
-218,-21,-120,-5,6,269,10
-195,-12,-155,-51,-73,249,10
-88,-13,-224,-148,-137,43,10
141,-97,-151,-119,-154,-156,10
242,-21,-83,-54,-62,-227,10
239,-7,-88,-16,-31,-253,10
248,-21,-66,-6,-27,-250,10
250,-15,-58,1,-24,-251,10
250,-14,-64,4,-23,-251,10
249,-10,-68,3,-23,-251,10
248,-10,-68,4,-22,-251,10
248,-12,-66,5,-21,-251,10
249,-12,-67,7,-20,-251,10
250,-16,-60,8,-20,-251,10
251,-19,-54,10,-19,-251,10
251,-15,-58,11,-19,-251,10
250,-15,-62,11,-19,-251,10
250,-14,-59,10,-19,-251,10
250,-15,-61,12,-19,-251,10
250,-14,-61,11,-19,-250,10
250,-14,-59,11,-19,-251,10
250,-14,-63,10,-20,-251,10
250,-14,-59,10,-20,-251,10
250,-13,-61,9,-19,-251,10
249,-13,-64,10,-19,-251,10
250,-12,-62,10,-19,-251,10
249,-12,-66,9,-19,-251,10
250,-12,-63,10,-19,-251,10
249,-12,-66,9,-20,-251,10
249,-11,-64,9,-20,-252,10
249,-11,-65,9,-19,-251,10
248,-11,-68,8,-20,-251,10
249,-11,-66,8,-20,-251,10
248,-11,-69,8,-20,-251,10
248,-7,-70,11,-19,-251,10
247,-6,-73,10,-19,-251,10
247,-6,-72,8,-20,-251,10
246,-7,-74,8,-20,-251,10
247,-7,-71,7,-21,-251,10
246,-6,-75,7,-21,-251,10
246,-5,-74,7,-21,-251,10
247,-6,-75,7,-21,-251,10
246,-6,-75,8,-21,-251,10
246,-7,-76,7,-21,-251,10
246,-6,-77,7,-21,-251,10
246,-6,-75,7,-21,-251,10
245,-6,-77,6,-21,-251,10
246,-7,-74,7,-20,-251,10
246,-6,-76,7,-21,-251,10
246,-7,-75,7,-21,-251,10
246,-7,-75,6,-21,-251,10
246,-7,-75,6,-21,-251,10
246,-6,-76,6,-21,-251,10
246,-6,-77,5,-22,-251,10
247,-7,-73,5,-21,-251,10
246,-3,-77,6,-21,-251,11
243,-5,-84,1,-29,-253,11
198,-12,-154,-35,-94,-232,11
241,-45,-75,33,-24,-227,11
251,-50,-26,-2,-29,-251,11
246,-25,-74,-24,-33,-249,11
245,-26,-76,-26,-34,-249,11
245,-29,-75,-27,-34,-249,11
246,-28,-73,-27,-34,-249,11
245,-27,-74,-27,-34,-249,11
244,-24,-78,-27,-34,-249,11
244,-20,-81,-26,-34,-249,11
243,-22,-82,-26,-33,-249,11
237,-13,-99,-27,-34,-249,11
243,-8,-84,-26,-33,-249,11
245,-38,-71,-26,-33,-249,11
245,-33,-74,-26,-34,-250,11
245,-33,-74,-26,-33,-249,11
245,-35,-71,-26,-33,-249,11
247,-21,-68,-27,-33,-249,11
247,-8,-71,-27,-34,-249,11
247,-6,-71,-27,-33,-250,11
245,-7,-79,-28,-34,-249,11
246,-6,-75,-28,-34,-249,11
246,-2,-75,-27,-34,-249,11
246,0,-77,-28,-34,-249,11
239,6,-95,-28,-34,-249,11
244,0,-84,-28,-34,-249,11
244,-1,-82,-28,-34,-249,11
244,-1,-82,-28,-34,-249,11
244,0,-82,-28,-34,-250,11
245,0,-80,-28,-34,-249,11
244,-1,-82,-28,-34,-249,11
244,-2,-82,-28,-34,-249,11
244,-3,-81,-29,-34,-249,11
244,-1,-81,-29,-34,-249,11
244,0,-81,-29,-34,-249,11
245,0,-80,-29,-34,-249,11
245,0,-80,-29,-34,-249,11
