x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
72,31,249,246,-8,38,4
59,108,226,245,1,37,4
50,129,212,246,4,35,4
36,144,202,247,4,33,4
36,145,201,247,3,33,4
35,146,200,246,3,33,4
36,145,201,247,3,34,4
47,140,203,246,2,35,4
51,137,204,247,3,35,4
60,136,202,247,2,35,4
64,135,201,246,2,34,4
63,135,202,247,3,34,4
60,137,202,247,2,34,4
64,135,202,247,2,34,4
60,137,202,246,3,34,4
61,26,247,247,3,26,4
3,-55,-254,247,3,28,4
3,-67,-250,241,-5,-25,4
-82,-85,-259,130,-43,-210,4
212,-124,-50,125,-42,-214,4
138,-187,-101,116,-43,-220,4
86,-222,42,108,-59,-224,4
33,-246,65,-5,-108,-227,4
40,-254,4,-2,-109,-227,4
69,-230,-39,0,-110,-227,4
53,-244,-59,10,-108,-228,4
64,-248,1,20,-112,-225,4
126,-201,53,49,-103,-223,4
168,22,172,158,-52,-185,4
40,-22,216,190,-47,-146,4
18,-74,247,181,-52,-165,4
16,-16,271,194,-41,-149,4
2,1,261,203,-40,-135,4
26,17,258,203,-39,-137,4
50,32,254,203,-39,-136,4
55,49,250,207,-37,-131,4
59,48,250,206,-38,-131,4
60,51,249,206,-37,-131,4
60,52,248,207,-37,-130,4
62,50,248,206,-37,-131,4
63,58,246,207,-37,-131,4
65,58,246,207,-37,-131,4
65,61,245,207,-37,-131,4
64,56,247,207,-37,-130,4
65,62,245,207,-37,-131,4
65,62,244,207,-38,-131,4
67,61,244,245,-5,-11,4
67,63,243,247,-7,-16,5
66,64,243,247,-8,-17,5
67,64,243,247,-8,-17,5
67,64,242,247,-8,-18,5
75,11,254,243,-9,-37,5
56,-61,246,224,-22,-104,5
51,-38,244,209,-28,-124,5
37,8,258,242,-7,-43,5
40,85,239,244,-10,-40,5
48,109,231,245,-7,-20,5
50,127,213,247,-6,-22,5
46,138,204,246,-7,-23,5
44,143,201,246,-7,-23,5
28,152,197,246,-7,-23,5
17,152,198,246,-7,-24,5
25,148,200,246,-7,-24,5
27,147,201,246,-7,-23,5
23,148,201,247,-7,-23,5
15,150,199,247,-7,-23,5
20,149,200,247,-7,-23,5
22,149,200,247,-7,-23,5
23,147,201,246,-7,-24,5
25,146,201,246,-7,-24,5
20,148,200,247,-7,-24,5
11,149,201,246,-7,-24,5
16,147,202,247,-7,-23,5
21,146,202,246,-7,-24,5
15,148,201,246,-7,-24,5
17,147,202,246,-7,-24,5
20,145,202,246,-7,-25,5
17,147,202,246,-7,-24,5
10,148,201,246,-7,-24,5
15,146,202,246,-7,-25,5
18,145,203,246,-7,-24,5
16,147,201,246,-7,-25,5
11,149,201,246,-7,-25,5
15,146,202,246,-7,-25,5
16,146,202,246,-7,-25,5
18,144,203,246,-7,-25,5
17,145,203,246,-7,-25,5
15,146,203,246,-7,-25,5
18,144,203,247,-7,-25,5
20,144,204,246,-7,-24,5
16,146,202,247,-7,-24,5
19,145,202,246,-7,-25,5
13,148,202,246,-6,-25,5
12,147,202,246,-7,-25,5
19,145,203,246,-7,-25,5
12,147,202,246,-7,-25,5
13,147,202,246,-7,-25,5
15,145,203,246,-7,-25,5
14,147,202,246,-7,-25,5
15,146,203,246,-7,-25,5
16,145,203,246,-7,-26,5
15,146,202,246,-7,-25,5
18,144,203,246,-7,-26,5
16,146,202,246,-6,-25,5
15,147,202,246,-7,-25,5
17,145,203,246,-7,-25,5
13,148,201,246,-6,-25,6
17,147,202,246,-7,-24,6
32,130,222,245,6,29,6
-1,-43,263,237,16,36,6
-8,-6,261,209,23,104,6
-2,-1,255,184,38,166,6
47,133,210,244,12,32,6
30,150,198,247,11,24,6
37,154,194,245,7,33,6
38,154,193,247,7,32,6
39,152,196,246,6,32,6
38,152,195,246,6,32,6
37,154,193,246,6,31,6
38,153,193,247,6,31,6
39,152,195,247,6,31,6
40,153,193,247,6,32,6
41,153,194,247,6,31,6
40,152,195,247,5,31,6
40,153,194,247,6,31,6
39,154,193,247,5,31,6
39,153,195,247,5,31,6
40,152,194,247,5,31,6
40,154,192,247,6,31,6
42,153,193,247,5,31,6
42,153,193,247,5,31,6
42,154,193,247,5,31,6
43,152,193,246,5,31,6
42,152,194,247,5,31,6
43,153,193,246,5,31,6
43,153,193,247,5,31,6
43,151,194,247,5,31,6
42,154,192,247,4,30,6
44,153,193,247,5,31,6
44,152,194,247,5,31,6
45,153,192,247,5,31,6
46,153,193,247,4,30,6
46,152,194,247,4,31,6
45,152,193,247,4,30,6
46,150,195,247,4,31,6
45,152,193,247,4,31,6
46,152,194,247,4,31,6
46,151,194,247,4,31,6
46,152,193,247,4,30,6
46,152,193,247,4,31,6
47,152,193,247,4,30,6
47,152,193,247,4,30,6
47,151,194,247,4,30,6
46,150,195,247,4,30,6
47,151,194,247,5,30,6
47,150,195,247,4,30,6
47,151,194,247,4,30,6
47,151,194,247,4,30,6
46,151,195,247,4,30,6
46,151,195,247,4,30,6
48,150,195,247,4,30,6
48,151,194,247,4,30,6
47,150,195,247,4,30,6
47,152,194,246,4,30,6
48,150,194,247,4,31,6
48,148,197,246,4,31,7
48,149,195,245,6,37,7
4,138,206,236,8,81,7
-15,101,234,211,16,127,7
-104,40,234,61,19,268,7
-143,53,208,60,22,256,7
-191,27,162,26,33,263,7
-150,45,201,19,41,263,7
-167,19,149,28,41,261,7
-190,4,164,40,39,261,7
-203,-19,154,40,40,261,7
-223,-3,119,55,31,259,7
-224,-19,118,42,30,261,7
-234,-17,90,36,32,262,7
-214,8,132,40,32,261,7
-219,1,123,42,31,261,7
-217,4,129,40,31,261,7
-214,5,131,38,32,262,7
-216,3,129,39,32,262,7
-217,5,128,40,31,261,7
-216,6,128,40,31,262,7
-213,7,134,39,32,262,7
-216,2,130,40,32,262,7
-214,7,132,40,32,262,7
-214,7,133,41,32,261,7
-211,10,136,41,32,261,7
-212,10,136,40,32,261,7
-213,4,136,41,32,261,7
-212,9,135,41,31,261,7
-213,5,134,43,31,261,7
-212,6,136,41,31,261,7
-212,8,135,42,31,261,7
-213,7,134,41,31,261,7
-212,7,136,41,31,262,7
-211,9,137,42,30,261,7
-212,7,136,42,31,261,7
-210,8,138,41,31,261,7
-210,8,137,42,31,261,7
-212,4,135,42,31,261,7
-211,6,137,41,31,261,7
-210,4,139,42,31,261,7
-209,8,138,42,31,261,7
-211,7,137,42,31,261,7
-211,6,137,42,31,261,7
-205,11,145,41,32,261,7
-207,10,142,42,31,261,7
-210,8,138,43,31,261,7
-209,8,141,42,32,261,7
-208,4,140,42,31,261,7
-208,8,140,42,31,261,7
-208,8,140,42,31,261,7
-208,7,141,41,32,261,7
-206,9,144,41,32,261,7
-207,8,142,42,31,261,7
-208,7,141,42,32,261,7
-206,9,143,42,31,261,7
-208,6,142,42,32,262,7
-208,6,142,41,32,261,7
-206,7,144,41,32,261,7
-206,7,144,41,32,261,8
-207,5,143,42,32,261,8
-205,8,147,57,28,259,8
-211,-14,138,-5,60,255,8
-215,-17,131,-14,25,266,8
-215,-13,132,-15,30,265,8
-214,-9,134,-17,29,265,8
-218,-21,126,-18,30,264,8
-213,-16,135,-18,30,265,8
-210,-9,141,-18,29,264,8
-211,-7,139,-18,30,264,8
-213,-8,136,-19,30,265,8
-210,-7,140,-20,30,264,8
-211,-7,139,-19,30,264,8
-211,-6,138,-19,29,264,8
-211,-9,140,-19,30,265,8
-210,-8,140,-20,30,264,8
-212,-7,137,-20,30,265,8
-211,-8,139,-20,30,264,8
-211,-9,139,-19,30,264,8
-213,-8,136,-19,30,264,8
-212,-8,138,-19,30,264,8
-210,-8,141,-20,30,265,8
-213,-6,135,-19,30,264,8
-212,-6,137,-20,29,264,8
-210,-9,140,-20,30,264,8
-211,-7,138,-20,30,264,8
-210,-9,139,-20,30,264,8
-210,-10,140,-20,30,264,8
-210,-7,140,-20,30,264,8
-212,-6,138,-20,30,264,8
-211,-10,139,-20,30,265,8
-211,-7,139,-20,30,265,8
-210,-7,139,-20,30,265,8
-211,-11,139,-20,30,264,8
-211,-8,139,-20,30,265,8
-210,-8,140,-20,30,264,8
-211,-6,139,-20,30,264,8
-210,-7,139,-20,30,264,8
-211,-7,139,-20,30,264,8
-210,-8,139,-20,30,264,8
-210,-3,140,-20,30,264,8
-214,-13,135,-20,30,265,8
-209,-5,141,-21,30,264,8
-210,-6,140,-21,30,264,8
-210,-6,140,-21,30,264,8
-211,-7,139,-21,30,264,8
-211,-7,139,-21,31,264,8
-211,-8,139,-21,30,264,8
-211,-9,139,-21,30,264,8
-211,-6,139,-21,30,265,8
-210,-5,140,-21,30,264,8
-209,-5,142,-21,30,264,8
-211,-8,139,-21,30,264,8
-210,-8,139,-21,30,265,8
-212,-10,138,-21,30,264,8
-210,-6,140,-21,30,264,8
-211,-7,139,-21,30,264,8
-211,-8,139,-21,30,264,8
-211,-6,139,-21,31,264,9
-209,-4,142,-21,30,264,9
-204,-9,146,-32,25,249,9
-218,-32,126,-54,26,260,9
-199,1,155,-58,29,259,9
-213,-13,136,-53,28,260,9
116,98,205,-64,29,257,9
127,98,197,-65,29,257,9
158,107,169,-67,31,256,9
193,-37,111,-67,31,256,9
99,174,131,-67,31,256,9
99,-132,-173,-68,30,256,9
30,-175,-185,-67,29,256,9
5,-172,-192,-64,21,257,9
4,-172,-191,-61,26,258,9
4,-172,-190,-63,27,258,9
4,-172,-190,-64,27,257,9
4,-176,-187,-72,6,256,9
164,-85,-160,-71,6,256,9
-210,77,-102,-63,21,258,9
-244,-42,-78,-64,24,257,9
-238,-59,-58,-62,27,258,9
-235,-100,-18,-66,25,256,9
-238,-40,-64,-66,26,257,9
-229,-58,-53,-76,-12,255,9
-212,-67,-115,-109,-122,195,9
-234,-70,52,-30,38,262,9
-208,-69,129,-50,37,258,9
-215,-89,101,-46,34,261,9
-209,-88,113,-46,34,261,9
-214,-92,96,-45,35,260,9
-213,-89,102,-44,35,261,9
-207,-74,124,-44,35,261,9
-213,-85,107,-45,34,261,9
-207,-71,126,-43,35,261,9
-209,-75,122,-44,35,260,9
-213,-81,109,-44,34,261,9
-209,-74,120,-44,35,261,9
-212,-79,114,-45,35,261,9
-205,-59,135,-45,35,260,9
-211,-72,119,-46,35,260,9
-209,-72,122,-46,35,260,9
-208,-66,127,-46,35,260,9
-209,-70,124,-47,35,260,9
-208,-66,127,-47,35,260,9
-210,-70,122,-48,35,260,9
-209,-70,123,-48,35,260,9
-209,-68,124,-48,35,260,9
-209,-71,123,-48,35,260,9
-207,-65,129,-48,35,260,9
-210,-72,122,-48,35,260,9
-208,-72,123,-48,35,260,9
-208,-69,127,-49,34,260,9
-208,-71,124,-48,34,260,9
-214,-79,108,-49,35,260,9
-208,-73,122,-49,35,260,9
-209,-71,124,-49,34,260,9
-210,-75,119,-49,35,260,9
-210,-79,117,-49,35,260,9
-214,-81,108,-49,34,260,10
-208,-76,122,-49,35,260,10
-228,-67,77,-69,47,252,10
-105,-181,141,1,30,267,10
63,-79,211,217,-11,59,10
177,-169,79,-21,-89,-232,10
260,-47,-6,-60,-91,-224,10
246,-52,56,-38,-78,-237,10
242,-60,65,-32,-75,-238,10
