x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
1,-197,162,218,3,-114,4
1,-195,164,218,4,-114,4
1,-196,163,218,3,-114,4
1,-195,165,218,3,-115,4
2,-195,164,217,3,-116,4
1,-195,164,217,3,-117,4
2,-196,163,217,3,-117,4
2,-195,164,217,3,-117,4
2,-196,164,217,3,-117,4
2,-195,164,217,3,-118,4
1,-194,165,216,3,-119,4
1,-196,164,216,3,-118,4
1,-196,164,216,3,-119,4
1,-194,165,216,3,-119,4
1,-195,164,216,3,-119,4
1,-195,165,216,3,-119,4
1,-195,164,216,3,-119,4
1,-195,164,216,3,-119,4
2,-195,164,216,3,-119,4
1,-196,164,216,3,-119,4
1,-194,165,215,3,-119,4
1,-195,164,216,3,-119,4
1,-195,164,216,3,-120,4
1,-195,164,216,3,-119,4
1,-196,163,216,3,-119,4
1,-195,165,216,3,-119,4
1,-196,163,216,3,-119,4
1,-195,165,216,3,-119,4
1,-195,164,216,3,-119,4
1,-195,164,216,3,-119,4
1,-195,164,216,3,-119,4
1,-196,163,216,3,-119,4
1,-195,164,216,3,-119,4
1,-196,163,216,3,-118,4
1,-196,163,216,3,-118,4
1,-196,164,216,3,-119,4
1,-196,163,216,3,-119,4
1,-197,162,216,3,-118,5
2,-197,162,217,3,-117,5
-5,-196,166,216,4,-119,5
-16,-201,152,196,12,-131,5
-29,-176,181,247,3,2,5
-8,-191,171,246,0,-55,5
-51,-172,181,239,3,-59,5
-49,-176,178,239,2,-57,5
-2,-178,185,243,8,-37,5
-3,-181,181,243,7,-40,5
-4,-184,179,242,6,-42,5
-3,-184,179,242,6,-43,5
-4,-183,179,243,6,-44,5
-3,-184,178,242,5,-44,5
-3,-184,179,242,5,-45,5
-3,-185,178,242,5,-45,5
-4,-184,178,242,5,-45,5
-3,-185,178,242,5,-46,5
-4,-185,177,242,5,-46,5
-4,-186,176,242,5,-46,5
-4,-184,177,242,5,-46,5
-3,-185,177,242,5,-46,5
-4,-185,178,242,5,-46,5
-4,-185,178,242,5,-46,5
-4,-186,176,242,5,-46,5
-4,-185,177,242,5,-46,5
-5,-186,175,241,5,-47,5
-5,-186,177,242,5,-47,5
-5,-187,176,242,5,-47,5
-5,-186,177,241,5,-47,5
-5,-186,176,242,5,-47,5
-5,-187,175,241,5,-47,5
-6,-185,177,242,5,-47,5
-5,-186,176,241,5,-47,5
-6,-186,177,241,5,-47,5
-6,-185,177,241,5,-48,5
-5,-187,174,241,5,-48,5
-5,-186,177,241,5,-47,5
-5,-187,176,241,5,-48,5
-5,-186,176,241,5,-49,5
-5,-186,176,241,5,-49,5
-5,-187,175,241,5,-49,5
-5,-186,176,241,5,-49,5
-5,-187,176,241,5,-50,5
-6,-187,175,241,5,-50,5
-5,-187,176,241,5,-50,5
-5,-188,174,241,5,-51,5
-5,-187,175,241,5,-50,5
-5,-189,173,241,5,-51,5
-5,-188,174,241,5,-51,5
-5,-189,173,241,5,-51,5
-5,-190,172,241,5,-51,5
-5,-188,173,240,5,-51,5
-4,-190,172,240,5,-51,5
-5,-189,173,241,4,-51,5
-4,-189,173,240,5,-52,5
-5,-188,174,241,5,-51,5
-5,-188,174,241,5,-51,5
-5,-189,174,240,5,-52,5
-5,-189,173,240,5,-53,6
-5,-190,171,240,5,-54,6
-36,-202,147,231,-1,-87,6
-54,-198,143,210,-4,-125,6
34,-164,190,190,40,-79,6
-37,-152,206,228,40,17,6
4,-150,213,244,26,3,6
-3,-149,214,242,2,-55,6
-4,-163,204,234,13,-9,6
-9,-153,205,235,0,-71,6
11,-200,159,227,-8,-82,6
13,-209,145,250,18,-31,6
13,-206,150,241,7,-49,6
13,-207,148,241,7,-50,6
13,-207,148,241,6,-50,6
14,-208,147,240,7,-51,6
13,-208,147,240,6,-52,6
13,-208,147,241,6,-52,6
13,-208,146,240,6,-53,6
13,-208,146,241,5,-53,6
13,-208,147,240,5,-54,6
13,-209,145,240,5,-55,6
12,-209,145,239,5,-56,6
12,-210,144,239,5,-57,6
12,-209,144,239,5,-57,6
12,-210,144,239,4,-58,6
12,-210,144,239,4,-57,6
12,-210,143,239,5,-58,6
12,-210,144,239,4,-57,6
12,-210,144,239,4,-59,6
12,-210,144,238,4,-60,6
12,-210,143,239,4,-59,6
12,-210,144,238,4,-60,6
12,-210,143,239,4,-60,6
12,-211,143,239,4,-60,6
12,-210,143,239,4,-61,6
12,-210,143,239,4,-60,6
12,-210,143,238,4,-60,6
12,-210,143,238,4,-60,6
12,-210,143,238,4,-61,6
11,-210,144,238,4,-61,6
12,-210,143,238,4,-61,6
12,-210,143,238,4,-61,6
12,-210,143,238,4,-61,6
12,-210,143,238,4,-61,6
12,-210,143,238,4,-61,6
12,-210,143,238,4,-61,6
12,-211,143,238,4,-62,6
12,-211,143,238,4,-62,6
12,-211,142,238,4,-62,6
12,-211,142,238,4,-63,6
12,-210,143,238,3,-63,6
12,-211,142,238,3,-62,6
12,-211,143,238,3,-63,6
12,-211,142,237,3,-63,6
12,-211,142,237,4,-63,6
12,-211,142,238,3,-63,6
12,-211,142,238,3,-63,6
12,-210,142,238,4,-63,6
12,-211,142,238,4,-63,7
13,-212,140,238,4,-63,7
-28,-167,193,232,2,-83,7
-38,-168,193,222,-1,-113,7
-37,-185,182,196,54,-79,7
-160,-178,71,76,12,249,7
-218,-38,-131,-7,-33,256,7
-229,-6,-88,30,8,263,7
-242,-25,-65,-18,14,270,7
-240,-37,-68,-2,31,262,7
-240,-28,-63,82,19,251,7
-238,-21,-72,82,16,252,7
-237,-11,-78,97,20,246,7
-237,-6,-81,99,21,244,7
-238,-14,-72,101,21,244,7
-238,-12,-74,98,20,245,7
-238,-11,-74,98,20,245,7
-239,-12,-71,100,20,244,7
-238,-12,-73,100,20,245,7
-238,-13,-73,99,20,244,7
-238,-11,-75,99,20,245,7
-237,-12,-76,99,20,245,7
-237,-10,-78,98,20,245,7
-237,-10,-77,98,19,246,7
-237,-10,-77,98,20,245,7
-237,-10,-78,97,19,246,7
-237,-10,-77,98,20,246,7
-237,-10,-77,97,20,246,7
-237,-10,-76,98,20,245,7
-237,-10,-77,98,19,246,7
-237,-10,-76,97,19,245,7
-237,-10,-76,98,19,246,7
-238,-10,-76,97,19,245,7
-237,-10,-75,97,19,245,7
-238,-10,-76,97,19,246,7
-238,-11,-76,97,20,246,7
-237,-10,-76,96,19,246,7
-237,-11,-76,96,19,246,7
-237,-10,-77,96,19,246,7
-237,-11,-76,96,19,246,7
-237,-10,-77,95,19,246,7
-237,-10,-76,95,19,247,7
-238,-10,-76,95,19,247,7
-237,-11,-76,95,19,247,7
-237,-10,-77,94,19,247,7
-237,-11,-77,95,19,247,7
-237,-10,-77,95,18,247,7
-237,-11,-76,95,18,247,7
-238,-10,-76,94,18,247,7
-237,-11,-78,94,18,247,7
-237,-10,-78,94,18,247,7
-237,-11,-77,94,19,247,7
-237,-10,-78,93,18,247,7
-237,-11,-78,93,18,247,7
-237,-10,-77,94,18,247,7
-237,-10,-78,93,18,248,7
-237,-10,-78,94,18,247,7
-237,-10,-78,93,18,247,7
-237,-10,-79,93,18,247,7
-236,-10,-79,93,18,248,8
-237,-10,-79,93,18,248,8
-237,-10,-79,92,18,248,8
-236,-10,-79,93,18,248,8
-236,-10,-79,92,17,248,8
-238,-6,-79,93,16,254,8
-206,39,-130,-17,36,266,8
-234,2,-87,110,23,239,8
-233,6,-90,111,25,239,8
-233,6,-90,111,25,239,8
-233,6,-90,112,25,238,8
-234,6,-89,111,24,238,8
-233,7,-90,112,24,238,8
-233,7,-89,112,24,238,8
-233,8,-90,112,24,238,8
-233,8,-90,113,24,238,8
-232,9,-91,112,24,238,8
