x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
-48,-217,120,246,19,-15,6
-49,-213,127,246,19,-16,6
-74,-201,134,245,19,-19,6
-73,-205,129,245,19,-17,6
-73,-204,130,246,20,-16,6
-71,-207,127,245,19,-18,6
-64,-212,125,246,19,-17,6
-58,-216,118,245,19,-19,6
-73,-203,131,246,19,-17,6
-75,-200,135,246,20,-15,6
-75,-200,136,246,20,-15,6
-74,-202,132,246,20,-16,6
-73,-204,130,246,20,-17,6
-72,-206,129,246,20,-16,6
-65,-212,119,246,19,-17,6
-26,-214,132,245,18,-20,6
-31,-217,126,245,19,-18,6
-36,-218,121,246,19,-17,6
-47,-219,119,246,19,-17,6
-49,-218,119,245,19,-16,6
-63,-212,120,245,19,-17,6
-58,-214,121,245,19,-18,6
-55,-214,123,245,19,-19,6
-56,-214,121,245,18,-21,6
-50,-217,121,245,18,-20,6
-28,-219,121,245,17,-22,6
-26,-219,123,245,17,-24,6
-23,-219,125,245,17,-23,6
-27,-220,122,245,17,-24,6
-33,-222,116,245,17,-24,6
-36,-223,112,245,16,-25,6
-28,-220,121,245,17,-24,6
-29,-222,116,245,17,-24,6
-31,-222,116,245,17,-25,6
-28,-221,119,245,17,-24,6
-27,-220,121,245,17,-24,6
-26,-214,133,245,17,-21,6
-23,-216,131,245,17,-25,6
-27,-221,118,245,18,-25,6
-22,-217,128,245,18,-23,6
-22,-218,127,245,18,-23,6
-22,-218,126,245,18,-24,7
-22,-218,128,245,18,-23,7
5,-177,187,240,25,-21,7
9,-215,139,242,31,-36,7
4,-192,161,208,17,-48,7
-200,-121,65,67,68,236,7
-241,-79,-13,-12,69,256,7
-236,-51,-57,-69,70,246,7
-239,-34,-94,14,56,264,7
-229,0,-94,27,79,250,7
-230,-26,-96,28,82,248,7
-235,-14,-85,42,76,248,7
-232,-8,-93,38,73,250,7
-229,16,-100,44,82,246,7
-225,18,-106,40,84,245,7
-224,19,-110,39,85,245,7
-224,21,-111,39,86,245,7
-223,21,-112,39,86,245,7
-222,20,-114,39,86,245,7
-222,20,-114,38,86,245,7
-222,20,-114,38,87,244,7
-222,21,-114,38,87,245,7
-222,20,-114,39,87,244,7
-219,20,-119,38,87,244,7
-221,20,-116,38,88,244,7
-220,20,-118,38,88,244,7
-221,21,-115,38,88,244,7
-221,21,-115,39,87,244,7
-224,20,-111,41,87,244,7
-224,21,-110,41,87,244,7
-223,23,-113,41,87,244,7
-221,19,-116,41,87,244,7
-219,19,-120,40,88,244,7
-214,14,-130,40,87,244,7
-225,19,-107,41,87,244,7
-222,22,-114,41,88,244,7
-221,30,-111,40,87,244,7
