x1,y1,z1,x2,y2,z2
57,190,149,3,-217,-128 
57,190,149,3,-217,-128 
57,190,149,3,-216,-128 
57,190,149,3,-217,-128 
57,190,149,3,-217,-128 
57,190,149,3,-217,-128 
57,191,149,3,-217,-127 
57,190,149,3,-217,-128 
57,190,149,4,-216,-128 
57,190,149,2,-219,-128 
57,190,149,3,-219,-125 
